,Positive,Negative
0,221,55
1,"Grateful to all the nurses who came to New York, often from hundreds of miles from home, to help fight #coronavirus on New York’s Frontlines &gt; they are heroes in our hearts and minds, read @nytimes for",#FriedwaldManor Frieldwald Manor nursing home / rehabilitation center in Nanuet New City NY has a cluster of #Covid cases #coronavirus they sent my cousin's father home since too many #virus cases on his floor.
2,"Lost to coronavirus: Dreyfoos grad was ‘infectiously happy’ writer (and Gloria’s granddaughter) - News - Palm Beach Daily News - Palm Beach, FL ","Saw Ben Shapiro trending, thought he died of coronavirus. Unfortunately, he's just spewing offensive garbage again."
3,Mount Sinai Hospital plans to launch a program to address the psychological impact on frontline medical workers who’ve been treating coronavirus patients. ,Hillary Advises Biden: Coronavirus ‘Would Be A Terrible Crisis To Waste’ 
4,$CBNT -Newly Formed Medical Advisory Board to Provide Guidance on Use of C-Bond Nano-Products in the Fight Against #COVID-19 and Other #Pathogens #CORONAVIRUS #OTCMARKETS #INVESTORS #NANOTECHNOLOGY,Alexandra Poljan reports from Moscow on the shockingly chaotic situation in Russia during the coronavirus era 
5,"Artists in a life of quarantine: Felipe Galindo Feggo “It’s like a moratorium for everybody,” @Feggomania said. “We are in uncharted waters and we don’t know what’s going to happen.” https://www.manhattantimesnews.com/were-gonna-find-outvamos-a-ver/ #CoronavirusNewYork #COVID19 #Coronavirus ","People dragging Ben Shapiro...same people who go to a crowded, germ-infested Costco, then visit their elderly parents, putting them at risk of death from coronavirus. This is why nobody takes you seriously."
6,Portable Mini USB Humidifiers for Car Travel Of #NYC #health #protection #covid19 #healthcare #medicine #medical #wellness #healthylifestyle #healthy #healthprotection #protection #mask #handsanitizer #airfreshner #coronavirus #safety #PPE #safetyequipment,"Over 60,000 dead. High unemployment because you called coronavirus a HOAX. All the while you're trying to overthrow the ACA.... you can kill more Americans by taking away their medical insurance."
7,"Mini USB Cool Mist Humidifiers, Cactus Humid #NYC #health #protection #covid19 #healthcare #medicine #medical #wellness #healthylifestyle #healthy #healthprotection #protection #mask #handsanitizer #airfreshner #coronavirus #safety #PPE #safetyequipment https://www.amazon.com/dp/B07M6P4FYR?tag=mybuyerxpo1-20&amp;linkCode=ogi&amp;th=1&amp;psc=1",#Hasidic Jews hold another funeral in Brooklyn despite #CoronaVirus #Pan... https://youtu.be/lpLm9o1pYdg via @YouTube
8,"For a cool $100, you can buy yourself a nonsensical commemorative coronavirus coin. Please don't. ","More than 50,000 Americans have died of coronavirus. This is how they lived — and what was lost when they died. "
9,Quirk in coronavirus relief law gives full $600 a week even to workers facing only cut hours - ,Adina Horwich describes her sorrow at not being able to visit the grave of her fallen boyfriend on Yom Hazikaron because of the coronavirus. 
10,"Check me out on #blackgirlstalk this Saturday at 8pm ET, hosted by ⁦@mspenny⁩ We’ll be discussing the effects of #COVID19 #coronavirus in a #zoom #livestream. Link in IG caption https://www.instagram.com/p/B_lHGGxFUgn/?igshid=9u2xfhlrybw9","RT WeRRestaurants: Recently, we conducted a survey of more than 6,500 restaurant operators nationwide to discover these sobering facts about how the coronavirus has impacted the restaurant industry. Follow this link to learn more: … "
11,Trump Caught In Another Huge Lie About Coronavirus Tests ,"After aggressive mass testing, Vietnam says it contains coronavirus outbreak https://www.reuters.com/article/us-health-coronavirus-vietnam-fight-insi-idUSKBN22B34H?taid=5eaa024a06bb9b0001402dfc&amp;utm_campaign=trueAnthem%3A+Trending+Content&amp;utm_medium=trueAnthem&amp;utm_source=twitter"
12,Shape up/Hair cut appreciation post I don’t even remember looking like this at this point my Paul Bunyan beard having ass now going crazy #quarantine #coronavirus #haircut #shapeup #barber #needed #help… https://www.instagram.com/p/B_lQ3uBjcA0/?igshid=dx9yq4p9nivl,"""The novel coronavirus has already claimed the lives of more than 60,000 Americans. But experts fear that number could be far higher at this point in the outbreak—perhaps by tens of thousands."" "
13,March 26th. Today is April 29th. NEXT! #coronavirus #COVID19 #tFv,"Elective surgeries down? Doctor's visits down? Gov is dragging it's feet on tests and PPE STILL, people who die of coronavirus are likely not going to pay the bill--in fact it's a question as to who actually will pay for the cost of the pandemic. This spending not on the DOW."
