,Positive,Negative
0,45,3
1,RT @ANI: Former Pakistan cricketer Shahid Afridi tests positive for #COVID19. (file pic) https://t.co/v9mjuETtGA,Corona Beer is completely different from Coronavirus... just saying
2,"https://t.co/WFre37r5vz

A good day to post this again. 🙈",Just like how Pakistanis are left in China to die slowly by suffering with coronavirus. You guys are born merciless even to your very own.
3,RT @ggiittiikkaa: Do Namaj 5 times for speedy recovery. Don't go to hospital. Don't take medicines. Those are all Kafir haraam conspiracies…,#covicoat sounds another dubious product in the name of #coronavirus fear. I wonder which lab in India has tested i… https://t.co/LpxocUntEN
4,"RT @Tejasvi_Surya: The only CM in India today who can start his weekend with a breakfast at MTR - city’s most famous joint. 

Sri @BSYBJP’s…",RT @srijanpalsingh: #covicoat sounds another dubious product in the name of #coronavirus fear. I wonder which lab in India has tested it.…
5,"RT @ShobhaBJP: Major boost for the use of Indian medicines to treat #Covid19!

Happy to see Tamil #Siddha treatment finding way out for thi…","RT @ShamikaRavi: I've been asked about lessons from New Zealand's #COVID19 experience for India:
1) Having a scientific temperament - the o…"
6,"Get Well Soon Shahid Bhai 🙏🙏

@YUVSTRONG12 @harbhajan_singh Please donate some money &amp; pray for his speedy recovery.",RT @desimojito: Breaking : Shahid Afridi tested positive for both Corona and joining lSlS
7,RT @Hidderkaran: icmr Approval echinda?,RT @AjitsinhJagirda: #AllahKaBanda went to Allah.... Tried to take many with him.....
8,"Look at the comments, you will be amazed, from Gomutra jibe to Hinduism,caste etc etc....Khangress has eaten the fa… https://t.co/xYFzWYxiua","RT @Chutkla: Govt won’t come forward to Help You.
Hospitals will make you Bhikhari
You have to take care of yourself. Setup this kind of Qu…"
9,RT @Muralik79739498: Get well soon lala @SAfridiOfficial and enjoy PoK becoming a part of India in your lifetime. We indians wants you to l…,"RT @himantabiswa: 📌Alert ~ 25 new #COVID19+ cases reported

10 Karbi Anglong West, 5 Jorhat, 3 Karbi Anglong, 3 Baksa, 2 Dhemaji, 1 Golagha…"
10,RT @ShailjaGoyal18: Kindly help us in reaching huge and diverse population of India. Please participate and share our survey. @drashutoshbl…,"Before sending him prayers , all Indians should remember that he is the same person who was crying Kashmir when he… https://t.co/zhOnt4WGSA"
11,"RT @SRKCHENNAIFC: Following our idol @iamsrk's noble work for our country in this #Covid19 fight, here’s our little contributions to @MeerF…",RT @ANI: Loss of smell (anosmia) or loss of taste (ageusia) added to the list of #COVID19 symptoms by the Health Ministry. https://t.co/PM6…
12,"RT @CTRavi_BJP: 30 COVID-19 patients discharged after ""Siddha Treatment"" in Chennai.

Traditional Bharatiya medicine comes to the rescue du…",RT @ANI: Parts of Beijing locked down due to fresh virus cluster: AFP news agency. #COVID19
13,RT @vijai63: This is an interesting comparison,"RT @ANI: Maharashtra Government caps maximum price for #COVID19 tests (RT-PCR) at Rs 2200, the earlier price was 4400. Maximum price for th…"
14,"RT @AsYouNotWish: Praying for your speedy recovery, Lala. You have to live to see how India reclaims POK and Baloch freedom fighters reclai…","RT @ANI: #WATCH We appointed a team of scientists after #COVID19 outbreak. Firstly, simulation was done&amp;compounds were identified which can…"
15,"RT @ANI: We have controlled the spread of #COVID19 in the state to a great extent. If around 200 cases are reported daily, then almost the…","RT @ANI: 11 fresh cases of #COVID19 reported in Chandigarh today, taking total number of cases to 345 including 5 deaths and 295 recoveries…"
16,,"RT @drapr007: #Retweet if you want capping in treatment charges of #Covid19 in private hospitals so that Common people can bear it.

@drhar…"
17,,RT @SAfridiOfficial: I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been tested and unfortunately I’m covid p…
18,,RT @ANI: Maharashtra has capacity to test 38000 samples per day for #COVID19 but only 14000 tests are conducted. Mumbai has capacity to tes…
19,,"RT @jdhankhar1: Dear @derekobrienmp 

Now for about two weeks I have been urging you to reveal the number of pending results for test repor…"
20,,RT @KanchanGupta: To think #China which has wrought global havoc with its Made in Wuhan #ChineseVirus is not in the Billboard Top 10 #Covid…
21,,"RT @DoctorPositive1: -Just in case if anyone wants to draw a comparison for #COVID19 in INDIA 🇮🇳
- INDIA is too big to compare directly wit…"
22,,"RT @KDRtweets: Telangana government’s way of handling #COVID19.

This is the REALITY.

What CM KCR speaks in Pressmeets is all trash.

దేశా…"
23,,"RT @Dix5a: Get well soon.... from your Hinduphobia, Hindu hatred and from Coronavirus 🙏 https://t.co/ldFmcfadgG https://t.co/LshzRfMXEG"
24,,"RT @COVIDNewsByMIB: #IndiaFightsCorona: 

📍COVID-19 Fact: #COVID19 is caused by a virus, not by bacteria. 

▶️The virus that causes COVID-1…"
25,,Whether China or America or any country...in the World ...must find out the vaccine and medicine to stop coronavirus. https://twitter.com/globaltimesnews/status/1240744856630116353 …
