,Positive,Negative
0,29,1
1,"by the time this guy finishes, the coronavirus is gone and the image gets all clunky on the edges like holy shit",NASA mobilizes staff to develop new technologies to help fig.. MailOnline - Coronavirus - News - Noticias - Bitcoin - CryptoCurrency - Forex - @JoseLuis_14_68 &gt;
2,Love Island's Molly-Mae Hague takes adorable new Pomeranian .. MailOnline - Coronavirus - News - Noticias - Bitcoin - CryptoCurrency - Forex - @JoseLuis_14_68 &gt;,New coronavirus is able to infect human neurons http://agencia.fapesp.br/novo-coronavirus-e-capaz-de-infectar-neuronios-humanos/33053/#.XqoCGPoUZj4.facebook
3,RT @NnamdiFans: The new shiny Chinese face of #TheZooCalledNigeria after Jubril had died of the #COVID19 along with Abba Kyari. @MaziNnamdi…,"As Coronavirus Strikes Prisons, Hundreds of Thousands Are Re.. nytimes - News - Noticias - Bitcoin - CryptoCurrency - @JoseLuis_14_68"
4,"As a Bernie supporter I get that frustration. His supporters were called in national tv Brownshirts, Bernie ( jewish man) equalled to Hitler and his movement was compared the coronavirus. And that’s on TV alone. On Twitter is even worse.",Rick McDaniel: Coronavirus church reopening – Services sta.. FoxNews - News - Noticias - Bitcoin - CryptoCurrency - @JoseLuis_14_68 &gt;
5,"PRAYER CIRCLE: 
         
                     
 
                 LAURA PREPON
        STAYS SAFE FROM
CORONAVIRUS
 
  https://twitter.com/anistorv/status/1238171316416663558 …",Kady McDermott puts on an eye-popping display in a TINY turq.. MailOnline - Coronavirus - News - Noticias - Bitcoin - CryptoCurrency - Forex - @JoseLuis_14_68 &gt;
6,"PRAYER CIRCLE: 
         
                     
 
                 LANA PARRILLA
        STAYS SAFE FROM
CORONAVIRUS
 
  https://twitter.com/anistorv/status/1238171316416663558 …",https://bnonews.com/index.php/2020/01/the-latest-coronavirus-cases/ tracking coronavirus update
7,,http://Liveleak.com  - How the coronavirus was created https://www.liveleak.com/view?t=9Gwyd_1579811039 …
8,,"Coronavirus outbreak in China may have infected thousands, estimate scientists https://www.imperial.ac.uk/news/194815/coronavirus-outbreak-china-have-infected-thousands/ …"
9,,France confirms three cases of deadly coronavirus https://www.independent.co.uk/news/world/europe/coronavirus-france-china-wuhan-virus-symptoms-outbreak-latest-a9301106.html …
10,,Coronavirus: panic and anger in Wuhan as China orders city into lockdown https://www.theguardian.com/world/2020/jan/23/coronavirus-panic-and-anger-in-wuhan-as-china-orders-city-into-lockdown?CMP=share_btn_tw …
11,,"[FULL VIDEO] Gordon Chang: Coronavirus in China, Its Economic Impact & Chinese Influence Operations https://youtu.be/IBXJULe-9a0  via @YouTube"
12,,I am sorry for the corona virus...very sorry...that it does not kill more. https://twitter.com/AnimalDefenders/status/1232084080574877701 …
13,,Carnaval de Veneza cancelado. Italy Battles to Contain Europe’s First Major Outbreak of Coronavirus https://nyti.ms/2SPybgt 
14,,"RT @UN_SPExperts: This year, #AlbinismDay is being celebrated in unusual times. #COVID19 has exacerbated the difficult situation faced by p…"
15,,RT @GaetanBurgio: This paper investigates the effect of prophylactic/curative #hydroxychloquine treatment versus vehicle for #COVID19 in ma…
16,,"RT @yourICM: #COVID19 induced #AKI in critically ills with #SARSCoV2 #Coronavirus infection: several mechanisms possibly involved, prevalen…"
17,,"RT @YourAnonNews: Yesterday, there were 140,927 new cases of #COVID19 and 4,603 additional deaths were reported in the past 24 hours.

This…"
18,,"RT @EricTopol: The #brain and #COVID19:
Autopsy histologic studies in 18 people, all of whom had some neurologic signs, showed only hypoxic…"
19,,RT @gabrieldread: This is fucked up in so many different levels
20,,"Sweden's experience of combating SARS-CoV-2 appears to be a warning, as its neighbors fared better

#COVID19

https://t.co/VBiH5wZa0l"
21,,"RT @ianbremmer: If California were an independent country, it would have the 5th largest economy in the world. A pre #COVID19 #GraphicTruth…"
22,,"CPAC Attendee Has the Coronavirus, Officials Say 
nytimes - News - Noticias - Bitcoin - CryptoCurrency - @JoseLuis_14_68 >http://tinyurl.com/qp256ak "
23,,"In U.S., Cases of Coronavirus Cross 500, and Deaths Rise to .. 
nytimes - News - Noticias - Bitcoin - CryptoCurrency - 
@JoseLuis_14_68http://tinyurl.com/tvgmvr2 "
24,,"Expectation: Summer in Europe
Real life: “COVID-19 says: hahahaha”
#coronavirus"
25,,Guys! Listen to Shin Takeshi. Stay at home.  #NaQuarentenaEu #StayAtHome #ArtistOnTwitter #ls #legiaodassombras #coronavirus #coronavirusbrasil #originalcharacter #furryart #monsterpic.twitter.com/pG4Wy6qlZ1
26,,Are you ending operations? Do you think this coronavirus will destroy the Human Race? Everybody leaving...
