,Positive,Negative
0,106,100
1,After you're done praising @jacindaardern for what a wonderful #woman and her amazing strategy for #coronavirus.Say… https://t.co/ofiB5jRvXL,"new case of covid19 has been confirmed in d Netherlands, health officials said on Friday,dis time in Amsterdam.1st Dutch case ws confirmed in d southern city of Tilburg late Thursday.Both had recently traveled in Northern Italy.D new case has no link 2d 1st patient.Both R in iso."
2,"RT @SupriyaShrinate: Let this sink in. India at #4 in top 5 no. of COVID cases
1. USA (Trump)
2. Brazil (Bolsonaro)
3. Russia (Putin)
4. In…","People please take precautions if planning a trip to #China
"" Indian schoolteacher first foreigner to contract #Coronavirus""

@drharshvardhan
@DrSJaishankar
https://shrts.in/AFss pic.twitter.com/2tlRBvcvgV"
3,"RT @Tejasvi_Surya: The only CM in India today who can start his weekend with a breakfast at MTR - city’s most famous joint. 

Sri @BSYBJP’s…","RT @XappieTollywood: Breaking News: Parts of #Beijing locked down due to fresh virus #cluster

#China 🙏🙏🙏

#NewVirus #Covid19Cluster #China…"
4,"RT @anamikamber: Diya and Baati fame, @deepikasingh150 is in a lot of trouble. @ArvindKejriwal ji help her
#COVID19 https://t.co/nBtzzKOXaO","RT @IYC: 11,448 cases in the last 24 hrs.

After how many deaths will you take action @narendramodi?"
5,"RT @HFWOdisha: Another 120 #COVID19 patients have recovered and are being  discharged on 13.6.2020.

33 from Ganjam
18 from Gajapati
13 fro…",Some political party screwed #Indian #economy again during this #lockdown #coronavirus people like RG/SG/PG to fulf… https://t.co/xyfg1Uu0Pv
6,RT @fackcheckby: #isupportmoraribapu #Moraribapu #moraribapu #Satya #karuna #prem #truth #love #compassion #FreedomOfSpeech #Equity4Life #n…,"RT @6e3ADbhEm5FRhbN: Ye to hona hi tha.
#ShahidAfridi
#coronavirusinpakistan"
7,"RT @Kalingatv: Up To 45% Covid-19 Patients May Be Asymptomatic: Researchers #Kalingatv #COVID19
https://t.co/vlAf7VHcS6","RT @ralpharakal: Several minor #coronavirus milestones were reported in #India on June 12.

Know them and what they imply to us in the long…"
8,"RT @theSURESHsharma: 120 new cases of #COVID19 and  death of 3 positive patients  have been reported in karnataka today.Out of 120 ,71 case…",RT @srijanpalsingh: #Delhi #Ahmedabad #Mumbai needs to learn from #Bangalore and #Lucknow in controlling #coronavirus in high density areas.
9,RT @MeghUpdates: Shahid Afridi of Afridi clan and PqXi Cricketer tests positive for #COVID19,"RT @ShamikaRavi: I've been asked about lessons from New Zealand's #COVID19 experience for India:
1) Having a scientific temperament - the o…"
