,Positive,Neutral,Negative
0,21,America Together: Uplifting images of Americans pulling together during coronavirus pandemic ,12
1,Trump should have asked the reporter how many effective coronavirus vaccines are currently available.,Purdue University president on returning to campus amid coronavirus pandemic ,Governors outflank Trump amid the coronavirus crisis as the president struggles with the basics of federalism 
2,Coronavirus Protests: Are people giving up their freedoms to feel safe? ,Do you believe the Coronavirus Vaccine will become mandatory all over the world?,Model Projects 23K GA Deaths If Coronavirus Limits End In 4 Weeks http://dlvr.it/RVjq9W
3,Donald Trump Gave America Staggeringly Good News About This Coronavirus Cure https://blackeyepolitics.com/donald-trump-america-good-news-coronavirus-cure/ via @anteksiler,Map: Coronavirus and School Closures ,Overwhelming 70% of Americans want trade restrictions with China after coronavirus pandemic | Just The News 
4,Spain to top up incomes of poorest as coronavirus hits livelihoods ,"Don't you really, really, secretly wish that the #coronavirus targeted 36 year old white guys?","yesterday, georgia changed its coronavirus website making it harder to find out how many cases and deaths are in the individual counties. "
5,"Currently, there are no cases of the Novel Coronavirus in Georgia. For the latest information, guidance, and precautions from our @FultonHealth regarding #COVID19, visit http://fultoncountyboh.org/boh/index.php/epidemiology-info/2019-ncov",Many Americans 'comfort buying' during coronavirus lockdown ,What the Coronavirus Crisis Reveals About American Medicine | The New Yorker 
6,"So you confirmed that Georgia has enough Covid19 testing kits and our state's urban and rural hospitals and clinics are equipped to properly handle a possible outbreak? If so, that's great news.",Phoebe Prepares to Discontinue Coronavirus Testing Site As the State Takes Over COVID-19 Testing - News &amp; Announcements https://www.phoebehealth.com/media-center/media-center-news-story?news=4624#.XqoLs0MO48A.twitter,European doctors warn rare kids' syndrome may have coronavirus tie https://abc7ny.com/health/doctors-warn-rare-kids-syndrome-may-have-coronavirus-tie/6138272/ via @ABC7NY
7,"Oh come on, Dan you can draw a better analogy than ""rush hour on the 405.""

""Like trailers when the port's on strike.""
""Like cats on an island of mice""
""Like Chinese coronavirus victims""
""Like a toll booth when someone ran out of quarters.""

""Like water after a hurricane.""","Facebook on Tuesday reported its slowest quarterly growth as a public company, pressured by the coronavirus pandemic. ","The Georgia Department of Public Health reports the state has surpassed 2,000 coronavirus deaths, and hospitalizations have increased. https://trib.al/o49AUJM"
8,"Coronavirus: Georgia reports 8 new cases and 4 recoveries
#COVID2019 #COVID19 #coronavirus #Georgia #StopCoV… https://t.co/dpAsgu2iuK",Just as coronavirus is terminal for many your Fake-News will be terminal for your paper! ,"No one will ever forgive #Democrats and #FakeNews when the truth about #CoronaVirusHOAX is finally known, and it is starting. As so many tried to say, it is an overblown attack by leftist. #TrumpHasNoPlan #coronavirus #SaturdayThoughts #SocialDistancing"
9,"RT @TheDemocrats: While Trump inherited a strong economy from Obama, he squandered it with a failed #COVID19 response and economic policies…","Ticketmaster Issuing Refunds on Select Postponed, Rescheduled Shows Due to Coronavirus ","ofc not, they have to meet their economical goals. while hundreds of poor people die every single day from #coronavirus, because after all it mostly effects the poor people in the poor regions not the rich, not the 1%."
10,"RT @CBS_Herridge: #COVID19 The National Geo-Spatial Intelligence Agency, or NGA, is the US government’s “eyes in the sky” tracking terroris…",Has to be coronavirus...,"Says Corona virus is God’s death angel sent to purge sin. In a total lack of self awareness, goes on to reveal he has self quarantined. "
11,Why am I not seeing these coronavirus cheap plane tickets? They look about the same for me. But then again I primarily fly Southwest and their prices are always great.,#Secrets of a #yogateacher: #Howto strengthen your #immune system with Linga #mudra: https://unlimitedenergynow.com/linga-mudra-immunity/ #Coronavirus #wellness #naturalhealing #healing,American Airlines pilots sue to halt US-China flights amid coronavirus epidemic http://dlvr.it/RP4Ypd
12,"#FascistGOP
#SpinelessRepublicans
#VoteBlue
#HandMarkedPaperBallots

Medical screener at LAX airport tests positive for coronavirus https://www.nbcnews.com/health/health-news/medical-screener-lax-airport-tests-positive-coronavirus-n1149986 …","‘I Thought I’d Bought a Home, Then The Coronavirus Hit’ Coldwell Banker Access Realty Direct: 478.207.0145 Office: 478.953.8595 liz@cbssk.com ",This “logic” alone should disqualify you from seeking higher office. The political games you and some others in your party are willing to play with #Covid19 simply to try to hurt @realDonaldTrump are truly disgusting.
13,This looks a little like genetic code. I've been reading too much coronavirus news.,Global champagne sales fizzle amid coronavirus pandemic because people aren't celebrating ,BBC News - Coronavirus: Australian scientists first to recreate virus outside China https://www.bbc.com/news/world-australia-51289897 …
14,"Trump floats payroll tax cut, other financial relief amid coronavirus outbreak https://www.cnbc.com/2020/03/09/trump-says-hes-working-on-a-payroll-tax-cut-to-help-us-workers-amid-coronavirus-outbreak.html …","GA Tops 2,000 Coronavirus Deaths, Hospital Cases Grow http://dlvr.it/RXgZ3y",First U.S. case of deadly coronavirus confirmed; Atlanta airport to begin screening passengers https://www.wsbtv.com/news/local/breaking-first-case-deadly-coronavirus-china-confirmed-us-cdc-says/QQDX5M75LND6JHGIZHEXRRCVK4/ …
15,VP Pence’s Recent Actions On Coronavirus Testing Proves He’s The Right Man To Handle This Pandemic https://twitter.com/coop22089074/status/1238614796003692544 …,"Everything You Should Know About Coronavirus, Which Just Hit The U.S. http://dlvr.it/RP4k29 #HealthChinadiseaseWuhanCoronavirus",THE WEEK ON WALL STREET: Stock prices fell last week as investors considered the potential health and economic risks of the flu-like coronavirus. via @TrueWealthATL's  #WeeklyEconomicUpdate - http://bit.ly/36umoIc  #economypic.twitter.com/AZVyWNhmi9
16,"PARENTS: If your child has to switch to online learning because of coronavirus, Spectrum has committed to providing you with FREE internet for 60 days.
 https://wgxa.tv/news/nation-world/spectrum-to-offer-free-internet-access-for-students-due-to-coronavirus …",CDC reports 1st case of person-to-person spread of coronavirus in Illinois ,The Georgia Department of Public Health is alerting health-care workers to watch for signs of the deadly novel coronavirus in patients. https://trib.al/aPiKPJi 
17,"How to Protect Yourself Against COVID-19. 
List of cleaning products that combat coronavirus.
Learn more: http://ow.ly/4us450yKwCK 
#COVID19 #coronavirus #travelpic.twitter.com/Pq3n11JXsk","So, there is not a pandemic yet. But teachers typically don’t wait to prepare for something. #edchat #COVID19 ",He was just worried about contracting the coronavirus
18,Let's pray for Coronavirus Victims..take precautions # May God bless all of us.. pic.twitter.com/tBVSbTPruP,#COVID19 i would wait with tickets few weeks,OMG I GOT CORONAVIRUS :( #FIFA20 #FUT20 #Corona #Virus #Coronavirus #China #PS4sharepic.twitter.com/WeebPDnj1N
19,Coronavirus patient under 24/7 armed guard after REFUSING to self-isolate – The US Sun https://www.the-sun.com/news/539494/coronavirus-kentucky-patient-self-isolate-armed-guard/ …,So did the #CDC confirm Georgia is equipped with a sufficient number of Covid19 test kits to support our population? Are our rural and urban hospitals and clinics prepared for a potential outbreak?,"Facebook, Twitter and Google take steps to stop spread of coronavirus conspiracy theories - https://goo.gl/alerts/kRu3r  #GoogleAlerts"
20,Experts Awkwardly Correct Trump On Coronavirus https://youtu.be/Ylo4SXvBsqk  via @YouTube,"The new coronavirus doesn’t appear to be readily spread by humans, but researchers caution that more study is needed - @nytimes -https://nyti.ms/2RhSbq4 ",Passenger wearing a GAS MASK because 'of coronavirus fears' is removed from an American Airlines flight from Dallas to Houston when he refuses to take it off - pic.twitter.com/W8VixDFazp
21,Foods to eat that will boost your immune system during the coronavirus https://www.wptv.com/news/region-n-palm-beach-county/north-palm-beach/foods-to-eat-that-will-boost-your-immune-system-during-the-coronavirus …,"Health officials investigating possible case of coronavirus in Brazos County, Texas https://abc7ny.com/health/authorities-investigating-possible-case-of-coronavirus-in-texas/5873725/ … via @ABC7NY",El Al Reduces Bangkok And Hong Kong Flights Amid Coronavirus Outbreak https://simpleflying.com/el-al-bangkok-hong-kong/ … via @simple_flying
