,Tweets,Date
0,I ain’t want to see no plane till coronavirus gone ,2020-01-30 22:57:25+00:00
1,I really would like the Corona virus to stay tf away from Barbados,2020-01-30 22:08:22+00:00
2,Whenever someone coughs *get away from me wiff dis * y’all got coronavirus,2020-01-27 23:53:18
3,Really not surprised that Johnson & Johnson is one of the private companies working on a vaccine for this new coronavirus lmfao,2020-01-29 23:49:52
4,5th #coronavirus US case confirmed,2020-01-26 23:42:35
5,“China halts the trade in wildlife across the country”.....uh YA THINK?! #coronavirus,2020-01-26 23:39:30
6,"The Ministry of Health and Wellness has stated categorically that there are no cases of coronavirus in Barbados at this time. No business has been closed in connection with the coronavirus. Acting Chief Medical Officer Dr. Arthur Phillips, today... https://tmblr.co/ZilLhs2narFHU ",2020-02-05 23:53:50
7,Public invited to education session on coronavirus https://buff.ly/373E2mf  #meandmynation #yournewsyourtimeyourway #ilovemynation246 #nationbarbados #Nation246pic.twitter.com/ST0k14ey11,2020-02-06 23:59:11
8,"Here's a link to the WHO's Global Briefing on COVID-19.

https://t.co/w2WkymS388",Sat Jun 13 10:47:46 +0000 2020
9,Even my son asked me about coronavirus,2020-03-02 23:56:00
10,I honestly feel like we in some Resident evil movie shite with this coronavirus,2020-03-02 23:55:51
