,Positive,Negative
0,221,185
1,WHO lauds lockdown-ignoring Sweden as 'model' for countries #coronavirus ,Aggressive Testing to Underpin France's Coronavirus Lockdown Exit 
2,'GREAT SUCCESS STORY': Kushner takes victory lap as coronavirus kills more than 60K in U.S.,"My friend, if it is true or not, I am convinced that something strange happens or will happen, I think that the coronavirus is a social control, I invite you to read statistics of how many people die every year from pneumonia in Europe and China and draw conclusions."
3,'GREAT SUCCESS STORY': Kushner takes victory lap as coronavirus kills more than 60K in U.S...,"Brazil's coronavirus outbreak worsens as total cases near 500,000 "
4,"New York Coronavirus Hospitalizations Drop to Month Low, Governor Says ","Speaker Cayetano on Novel Coronavirus: Jeremiah 17:14 “Heal me, O Lord, and I shall be healed; save me and I shall be saved; for you are my praise.” Amid the growing concern about the threat of novel coronavirus to our country, @PTVph"
5,fucking coronavirus,China's Hubei says coronavirus deaths rise to 204 in province 
6,You cannot have a positive life and a negative mind! #CDLE #Limitless #Ucabista #UCAB #global #English #AprendeIdiomas #QuédateEnCasa #YoMeQuedoEnCasa #SeguirJuntos #Coronavirus #Covid_19 #Pandemia2020,"""China’s economy may grow just 4.5% this quarter, down from 6% in the prior three months, if the coronavirus inflicts a severe yet temporary impact on output"" https://www.bloomberg.com/news/articles/2020-01-30/china-seen-slowing-to-4-5-in-1q-in-severe-short-virus-outbreak?srnd=markets-vp"
7,Two dozen people deported to Colombia on U.S. flight found to have coronavirus -sources ,"Global emergency declared. ""’Our greatest concern is the potential for the virus to spread to countries with weaker health systems,’ WHO chief Tedros Adhanom Ghebreyesus told a briefing in Geneva.” #Wuhan #coronavirus #novelcoronavirus"
8,Florida governor excludes greater Miami from initial coronavirus reopening ,#worldwide Coronavirus death toll grows to 212 @stratcont
9,Dogs are being trained to sniff out coronavirus cases ,EXPLAINER-Rapid spread of China coronavirus fuels global alarm 
10,"Coronavirus deaths top 50,000 in Latin America - Reuters tally ","#Coronavirus #COVID19 #China #EEUU #Rusia #MUNDO One question, if the COCK period of virus #COVID19 is 24 days, a person can travel without being found, and if he does not want to reveal that he is the carrier, can he measure the temperature?"
11,Fuck coronavirus,..Nobody in China suggested it. US citizens apparently can get infected. Can Maduro be that stupid? No. He is preparing excuses for when #COVID19 reaches Venezuela and exposes crudely the dismal situation of health care. People will drop like flies but it will be Trump's fault
12,A whole lot of people sick with coronavirus Something similar already happened in some places here in my country~ Well I think there was less fire,Virologists weigh in on novel coronavirus in China's outbreak http://www.cidrap.umn.edu/news-perspective/2020/01/virologists-weigh-novel-coronavirus-chinas-outbreak …
13,"As Fu said in another interview, this is the seventh coronavirus to infect humans, yet none of its predecessors acted like this strange one. ‘The behaviour of this virus isn’t like a coronavirus,’ he said. https://www.dailymail.co.uk/news/article-8373007/Beijing-admits-coronavirus-DIDNT-start-Wuhans-market-DID-come-from.html?ito=amp_twitter_share-top via @MailOnline",Chinese report says illnesses may be from new coronavirus https://medicalxpress.com/news/2020-01-chinese-illnesses-coronavirus.html … via @medical_xpress
14,"Where Coronavirus Is More Likely To Be Airborne, 5 Places To Avoid via @forbes","China releases genetic data on new coronavirus, now deadly http://www.cidrap.umn.edu/news-perspective/2020/01/china-releases-genetic-data-new-coronavirus-now-deadly …"
15,Soccer-Ten positive coronavirus tests in English Championship ,Japan has 1st novel coronavirus case; China reports another death http://www.cidrap.umn.edu/news-perspective/2020/01/japan-has-1st-novel-coronavirus-case-china-reports-another-death …
16,"Could #KillStupidJournalistsPaidByTobbaccoCompanies help in the fight against the coronavirus? I say, probably, no. ",UPDATE 1-Japan confirms first case of infection with new China coronavirus https://www.devdiscourse.com/article/health/832927-update-1-japan-confirms-first-case-of-infection-with-new-china-coronavirus …
17,This coronavirus got me thinking if I'll ever get a chance to achieve my dreams... If I'll still be alive in a matter of years and be able to fulfill them... ,India Issues Travel Advisory in the Wake of Novel Coronavirus Outbreak in China: https://sputniknews.com/india/202001171078061643-india-issues-travel-advisory-in-the-wake-of-novel-coronavirus-outbreak-in-china/ … vía @SputnikInt
18,"Coronavirus cases in South Africa pass 30,000, says minister ",FACTBOX-New coronavirus outbreak in Chinese city of Wuhan https://www.devdiscourse.com/article/health/837451-factbox-new-coronavirus-outbreak-in-chinese-city-of-wuhan …
19,"Romania's Orban breaches own coronavirus rules, pays fine ",FACTBOX-New #coronavirus outbreak in Chinese city of #Wuhanhttps://www.devdiscourse.com/article/health/836945-factbox-new-coronavirus-outbreak-in-chinese-city-of-wuhan …
20,Himachal Pradesh records 313 coronavirus cases so far ,Coronavirus: new disease spreading in Asia revives SARS fears https://medicalxpress.com/news/2020-01-coronavirus-disease-asia-revives-sars.html … via @medical_xpress
21,Soccer-Olympic qualifying dates reshuffled due to coronavirus ,Centre comes into action after Novel Corona Virus outbreak in China https://www.devdiscourse.com/article/law-order/835316-centre-comes-into-action-after-novel-corona-virus-outbreak-in-china …
22,Cayetano: ... are equipped and ready to attend to the needs of the Filipino people. We also encourage our local government units to support the DOH in reporting suspected cases of novel coronavirus in your communities. @PTVph,India issues travel advisory in wake of coronavirus spread in China https://www.devdiscourse.com/article/health/834999-india-issues-travel-advisory-in-wake-of-coronavirus-spread-in-china …
23,Cayetano: ...and protocols to prevent the spread of the novel coronavirus. We now urge the Department of Health to use their available funds to implement the necessary contingency measures to ensure that all our medical facilities and hospitals @PTVph,"Amidst novel coronavirus outbreak in China, Health Ministry issues travel advisory for travels visiting China https://www.devdiscourse.com/article/health/834971-amidst-novel-coronavirus-outbreak-in-china-health-ministry-issues-travel-advisory-for-travels-visiting-china …"
24,"Cayetano: With the confirmation of the first case of novel coronavirus, we urge the public to remain calm and vigilant during this time. Let us follow the directive of the medical professionals on practical self-protection measures, good hygiene.... @PTVph",Coronavirus stokes Asian discrimination fears in Canada's biggest city https://www.devdiscourse.com/article/international/851140-coronavirus-stokes-asian-discrimination-fears-in-canadas-biggest-city …
25,FACTBOX-Latest on the coronavirus spreading in China and beyond ,"Speaker Cayetano on Novel Coronavirus: Jeremiah 17:14 “Heal me, O Lord, and I shall be healed; save me and I shall be saved; for you are my praise.”

Amid the growing concern about the threat of novel coronavirus to our country, @PTVph"
26,China has confidence and capability to win the war against coronavirus ,"Wuhan, Center of Coronavirus Outbreak, Is Being Cut Off by Chinese Authorities - The New York Times https://www.nytimes.com/2020/01/22/world/asia/china-coronavirus-travel.html …"
27,China’s U.N. envoy says Beijing assessing WHO coronavirus declaration ,"US Gets First Case of Mysterious Chinese Coronavirus
https://www.medscape.com/viewarticle/924020 …"
28,"Right, see the folk in Wuhan, who feel like they’re in they’re own, re being brought back to UK? They’ve known about coronavirus, since December!! Wtf? #bbcqt",US advises citizens to 'reconsider travel' to China amid coronavirus outbreak https://www.devdiscourse.com/article/international/849548-us-advises-citizens-to-reconsider-travel-to-china-amid-coronavirus-outbreak …
29,"We’ll have a coronavirus case, tomorrow? My mum works in Boots, masks are out of stock! But, my mum says, even surgical masks only work for 45 minutes. I asked her to buy me some muslins, in case! If I don’t need to use them to protect my family, I’ll use them to strain gravy!","GLOBAL MARKETS-Asian shares, bond yields fall as deadly coronavirus spreads https://www.devdiscourse.com/article/business/849537-global-markets-asian-shares-bond-yields-fall-as-deadly-coronavirus-spreads …"
30,Wuhan coronavirus and SARS by the numbers ,"Son, 14, says he has a solution for coronavirus - says Russia has loads of isolation units because of Chernobyl, put them there. He also says - we are an island, NO flights from China!
I think he’s concerned."
31,UPDATE 1-First two coronavirus cases confirmed in Italy -prime minister ,Toll from coronavirus in China's Hubei province rises to 162 https://www.devdiscourse.com/article/international/852823-toll-from-coronavirus-in-chinas-hubei-province-rises-to-162 …
32,Trump says coronavirus outbreak is 'very well under control' ,Philippines should also follow. Must do everything for the prevention of coronavirus outbreak! #ncov2020 #coronarvirushttps://twitter.com/cnnphilippines/status/1221373500138516480 …
33,"Every kid in JAPAN must be protected,while in phil,populace must go out to depopulate.Covid19 as an instrument ",U.S. stock futures fall more than 1 pct as coronavirus fears spread https://www.devdiscourse.com/article/international/847937-us-stock-futures-fall-more-than-1-pct-as-coronavirus-fears-spread …
34,Brainwashed tone deaf trump sycophant says what? Trump will cause deaths from lying about Covid19 and neglecting his duty to protect us to the best of his abilities. Trumpys proudly defending that and attacking those that are trying to save lives educating the public is ignorant.,Death toll from Coronavirus in China rises to 719 https://www.devdiscourse.com/article/international/866394-death-toll-from-coronavirus-in-china-rises-to-719 …
35,COVID19 is going to be our come-to-jesus moments about how we've been treating our fellow man isn't it?,WRAPUP 13-Cruise line bans China citizens; Outrage as doctor who sounded coronavirus alarm dies https://www.devdiscourse.com/article/international/866392-wrapup-13-cruise-line-bans-china-citizens-outrage-as-doctor-who-sounded-coronavirus-alarm-dies …
36,"""The first case of novel #coronavirus pneumonia was reported in China, but its source may not be in the country,"" expert Zhong Nanshan made the remark at a news briefing in Guangdong province. #COVID19 ",China reports 97 new coronavirus deaths on mainland on Sunday https://www.devdiscourse.com/article/international/867927-china-reports-97-new-coronavirus-deaths-on-mainland-on-sunday …
37,"Venezuelan state TV, @VTVcanal8 , instead of preparing the country against the arrival of #COVID19 is passing Maduro telling with ZERO evidence that Coronavirus is a US weapon against China and the people of the world. As far as I know... ",Coronavirus crisis: Russia suspends visa-free group travel with China  https://www.devdiscourse.com/article/international/857477-coronavirus-crisis-russia-suspends-visa-free-group-travel-with-china …
38,"NOVEL CORONAVIRUS (01): THAILAND ex CHINA, SUSPECTED, AIRPORT QUARANTINE
 https://promedmail.org/promed-post/?id=20200109.6878959 …","CORONAVIRUS
Massachusetts’ First Case of New Coronavirus Diagnosed in Boston Student

It's the eighth case in the United States amid an outbreak that has prompted public health emergency declarations around the world
By Josh Sullivan and Asher Klein• Published 2 hours ago• pic.twitter.com/c67Geih8U1"
39,Thailand finds Wuhan novel coronavirus in traveler from China http://www.cidrap.umn.edu/news-perspective/2020/01/thailand-finds-wuhan-novel-coronavirus-traveler-china …,UPDATE 5-Trump says U.S. has 'shut down' coronavirus threat; China shuns U.S. help https://www.devdiscourse.com/article/law-order/858448-update-5-trump-says-us-has-shut-down-coronavirus-threat-china-shuns-us-help …
40,"WHO statement on novel coronavirus in Thailand
 https://www.who.int/news-room/detail/13-01-2020-who-statement-on-novel-coronavirus-in-thailand …",France says 20 evacuees from China showing signs of coronavirus infection https://www.devdiscourse.com/article/international/858438-france-says-20-evacuees-from-china-showing-signs-of-coronavirus-infection …
41,WHO working with Thailand after confirmation of novel coronavirus https://www.devdiscourse.com/article/health/829088-who-working-with-thailand-after-confirmation-of-novel-coronavirus …,"UPDATE 1-China's Hubei reports 56 new coronavirus deaths, total at 350 https://www.devdiscourse.com/article/international/858435-update-1-chinas-hubei-reports-56-new-coronavirus-deaths-total-at-350 …"
42,"WHO Says New China Coronavirus Could Spread, Warns Hospitals Worldwide
 https://www.medscape.com/viewarticle/923757 …",UPDATE 7-China to halve tariffs on some U.S. imports as coronavirus risks grow https://www.devdiscourse.com/article/business/864925-update-7-china-to-halve-tariffs-on-some-us-imports-as-coronavirus-risks-grow …
43,"Novel Coronavirus – Thailand (ex-China)
 https://www.who.int/csr/don/14-january-2020-novel-coronavirus-thailand-ex-china/en/ …","Bullies attack Asian American teen at school, accusing him of having coronavirus https://www.cbsnews.com/news/coronavirus-bullies-attack-asian-teen-los-angeles-accusing-him-of-having-coronavirus/ … vía @CBSNews"
44,"UPDATE 2-WHO says new China coronavirus could spread, warns hospitals worldwide https://www.devdiscourse.com/article/health/830804-update-2-who-says-new-china-coronavirus-could-spread-warns-hospitals-worldwide …",Coronavirus outbreak: 175 Nepali nationals airlifted from Wuhan https://www.devdiscourse.com/article/law-order/876468-coronavirus-outbreak-175-nepali-nationals-airlifted-from-wuhan …
45,"UPDATE 1-WHO says new China coronavirus could spread, warns hospitals worldwide https://www.devdiscourse.com/article/health/830373-update-1-who-says-new-china-coronavirus-could-spread-warns-hospitals-worldwide …",WRAPUP 10-China reports large drop in new coronavirus cases in province at heart of outbreak https://www.devdiscourse.com/article/health/881652-wrapup-10-china-reports-large-drop-in-new-coronavirus-cases-in-province-at-heart-of-outbreak …
46,WHO confirms coronavirus-infected patient being treated in Thailand https://www.devdiscourse.com/article/health/829858-whoconfirms-coronavirus-infected-patient-being-treated-in-thailand …,"WRAPUP 11-Coronavirus cases in China's Hubei fall for second day, Apple and markets feel impact https://www.devdiscourse.com/article/international/880148-wrapup-11-coronavirus-cases-in-chinas-hubei-fall-for-second-day-apple-and-markets-feel-impact …"
47,"RT @WHO: NEW: WHO interim guidance: 
Laboratory testing of human suspected cases of novel #coronavirus infection

 http://bit.ly/2TaaWOH  (under ‘Technical documents’)pic.twitter.com/Z0uDxGQenT",UPDATE 1-China's Hubei province reports 93 new coronavirus deaths https://www.devdiscourse.com/article/international/878711-update-1-chinas-hubei-province-reports-93-new-coronavirus-deaths …
48,Indian school teacher becomes first foreigner to contract coronavirus in China https://www.devdiscourse.com/article/health/837306-indian-school-teacher-becomes-first-foreigner-to-contract-coronavirus-in-china …,Coronavirus outbreak on Diamond Princess hits 454; 14 infected Americans return https://arstechnica.com/science/2020/02/coronavirus-outbreak-on-diamond-princess-hits-454-14-infected-americans-return/ …
49,UPDATE 2-U.S. to screen passengers for new China coronavirus at 3 airports https://www.devdiscourse.com/article/health/835977-update-2-us-to-screen-passengers-for-new-china-coronavirus-at-3-airports …,UPDATE 6-First Italian dies of coronavirus as outbreak flares in north https://www.devdiscourse.com/article/international/884734-update-6-first-italian-dies-of-coronavirus-as-outbreak-flares-in-north …
50,UPDATE 2-U.S. to screen passengers for new China coronavirus at 3 airports https://www.devdiscourse.com/article/health/835907-update-2-us-to-screen-passengers-for-new-china-coronavirus-at-3-airports …,First death in Italy from coronavirus: official https://www.devdiscourse.com/article/international/884730-first-death-in-italy-from-coronavirus-official …
51,UPDATE 1-U.S. to screen passengers for new China coronavirus at 3 airports https://www.devdiscourse.com/article/health/835884-update-1-us-to-screen-passengers-for-new-china-coronavirus-at-3-airports …,Passengers' destinations from China: low risk of Novel Coronavirus (2019-nCoV) transmission into Africa and South America http://bit.ly/2uxV9iS 
52,"Travellers from China to be screened for novel coronavirus at Delhi, Mumbai, Kolkata airports https://www.devdiscourse.com/article/national/835101-travellers-from-china-to-be-screened-for-novel-coronavirus-at-delhi-mumbai-kolkata-airports …",Dominican Republic turns away cruise ship over coronavirus fears https://www.devdiscourse.com/article/international/893534-dominican-republic-turns-away-cruise-ship-over-coronavirus-fears …
53,Health Minister monitoring situation after novel Coronavirus cases reported  https://www.devdiscourse.com/article/health/835024-health-minister-monitoring-situation-after-novel-coronavirus-cases-reported …,UPDATE 3-Trains between Italy and Austria resume after passengers test negative for coronavirus https://www.devdiscourse.com/article/business/886443-update-3-trains-between-italy-and-austria-resume-after-passengers-test-negative-for-coronavirus …
54,"UPDATE 3-Starbucks sees hit as coronavirus prompts over 2,000 China store closures https://www.devdiscourse.com/article/international/851138-update-3-starbucks-sees-hit-as-coronavirus-prompts-over-2000-china-store-closures …","RT @yourICM: #COVID19 induced #AKI in critically ills with #SARSCoV2 #Coronavirus infection: several mechanisms possibly involved, prevalen…"
55,More than  2000 Starbucks closed in China due to coronavirus... https://twitter.com/rianru/status/1222303986360967170 …,"Survive the coronavirus and leave the hospital with a bill of more than $1 million, 181 pages and feeling guilty fo… https://t.co/bYBBcbhKmd"
56,UPDATE 5-Apple's iPhone back to growth as company braces for coronavirus impact https://www.devdiscourse.com/article/technology/851133-update-5-apples-iphone-back-to-growth-as-company-braces-for-coronavirus-impact …,"RT @joashriner: Remember Michael Flor, the longest-hospitalized #COVID19 patient who, when he unexpectedly did not die, was jokingly dubbed…"
57,Australia scientists claim first re-creation of coronavirus outside China https://www.devdiscourse.com/article/health/851132-australia-scientists-claim-first-re-creation-of-coronavirus-outside-china …,"RT @cellhostmicrobe: Immune responses—friend or foe in COVID-19? In this issue, 3 papers examine host immune responses and their dysregulat…"
58,Chinese tourist in Hua Hin confirmed as Thailand’s sixth case of coronavirus https://forum.thaivisa.com/topic/1145125-chinese-tourist-in-hua-hin-confirmed-as-thailand …’s-sixth-case-of-coronavirus/,"RT @japerezve: Together with 102 nations, 🇻🇪 joined a statement on the impact of #COVID19 on migrants. We reject xenophobia &amp; discriminatio…"
59,Is that a good idea? It is called the corona virus...,"RT @antonioguterres: Saturday marks the 100-day countdown to #PeaceDay.

We are living through a difficult time, but we can turn the #COVID…"
60,Soccer-Olympic qualifying dates reshuffled due to coronavirus https://www.devdiscourse.com/article/sports-games/854458-soccer-olympic-qualifying-dates-reshuffled-due-to-coronavirus …,"RT @angelusman: It happens that #COVID19 attacks again vs the new normality, it happens that politicians @realDonaldTrump and your useless…"
61,FACTBOX-Latest on the coronavirus spreading in China and beyond https://www.devdiscourse.com/article/health/854451-factbox-latest-on-the-coronavirus-spreading-in-china-and-beyond …,RT @andymok: New COVID-19 outbreak in Beijing
62,"I hope the government acts swift on this and let the public know of preventive measures! @DOHgov 

—
12 persons being watched by DOH in Central Visayas for coronavirus https://newsinfo.inquirer.net/1218124/12-persons-being-watched-by-doh-in-eastern-visayas-for-coronavirus … via @inquirerdotnet","RT @UN: Amid #COVID19, people with albinism continue to suffer human rights violations, including being blamed for the pandemic. 

On Satur…"
63,Coronavirus from China has made its way to the United States https://arstechnica.com/science/2020/01/first-us-case-of-new-coronavirus-reported/ …,RT @NEJM: Eighteen brains of patients who died 0 to 32 days after the onset of symptoms of SARS-CoV-2 infection showed hypoxic–ischemic cha…
