,Positive,Negative
88,What We Know About the Wuhan Coronavirus - The New York Times https://www.nytimes.com/2020/01/21/health/what-is-coronavirus.html …,"The risk of the Singapore super spreader...Coronavirus cases traced to a business meeting in Singapore have reached three European countries, raising fears of a so-called super-spreader event https://www.bloomberg.com/news/articles/2020-02-09/virus-fallout-from-singapore-conference-spreads-across-europe … via @business"
89,A timeline of how the new coronavirus developed https://www.tnp.sg/news/world/timeline-how-new-coronavirus-developed?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1579644762 …,"Keep on allowing the PRC Chinese to roam around island wide and spread the virus. Is that what the government wants for its people???  3 new coronavirus cases in Singapore, including 71-year-old grandfather; 4 more recovered, 6 in critical condition in ICU"
90,"A good overview of #coronavirus, SARS, and MERS and the possible route they have taken to infect humans. https://www.sciencenews.org/article/how-new-wuhan-coronavirus-stacks-up-against-sars-mers …",WHO chief expresses concern over coronavirus spread from people with no China travel history https://str.sg/Jpz6 
91,This is a Michigan shopping mall nowhere near any Coronavirus case. 4 hour drive from Chicago. https://twitter.com/WLNS/status/1220828639199158272 …,#Coronavirus: Companies will be hit harder by supply chains disruption than during Sars outbreak http://bit.ly/38dagwX 
92,All of the updates on the new coronavirus http://dlvr.it/RNj30f ,Coronavirus: Hundreds of thousands of overseas Chinese stuck in China as more countries impose travel ban https://www.straitstimes.com/asia/east-asia/coronavirus-hundreds-of-thousands-of-overseas-chinese-stuck-in-china-as-more?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1581291586 …
93,"Three #coronavirus cases confirmed in France, first in Europe http://bit.ly/2RmJgVF ",First local transmissions among six new infections #wuhanvirus #coronavirus http://bit.ly/2GRi63c pic.twitter.com/P1O454ByHt
94,"WHO director general has praised China for its swift response to coronavirus, when his job more than anyone else’s is to critique the structural issues that allowed this to happen in the first place. An absolute dereliction of duty. https://twitter.com/NewStatesman/status/1222478243397341185 …","'No need to panic,' Chinese state media tells investors after markets plunge on coronavirus fears https://www.cnbc.com/2020/02/04/coronavirus-china-state-media-says-no-need-to-panic-over-markets-fall.html …"
95,"Keeping ourselves healthy and fit is one way to protect against the Wuhan coronavirus. If our body is in a good condition, we will be less susceptible to infection and can recover faster from any illness. 

#running #keepingfit #personalresponsibilitypic.twitter.com/ivHTIYEAZF",Travel Ban Updates: Temporary Ban of Foreign Nationals Traveling From Mainland China Per Novel Coronavirus Outbreak; Additional Countries Added To Travel Ban 3.0 https://www.employmentlawworldview.com/travel-ban-updates-temporary-ban-of-foreign-nationals-traveling-from-mainland-china-per-novel-coronavirus-outbreak-additional-countries-added-to-travel-ban-3-0/ …
96,"Yummy food @ Clementi Ave 2 market yesterday — met some Clementi aunties too. 

We talked about the coronavirus, and how personal hygiene (wash hands with soap, avoid touching one’s face) & social responsibility are key.

Whatever challenges the world sends, life continues. pic.twitter.com/LlPvapaebc","""Something's Not Right Here Folks""​ | A Look at USA 2009 H1N1 Virus Compared to China 2020 Corona Virus
https://www.linkedin.com/pulse/somethings-right-here-folks-look-usa-2009-h1n1-virus-compared-cavolo …"
97,Lion dance troupe to get tested after performing at Grand Hyatt conference with coronavirus cases https://mothership.sg/2020/02/lion-dance-conference-grand-hyatt/ …,34 years old presumably young and healthy eye doctor dying from coronavirus is very worrying indeed.
98,Does it say anything interesting about coronavirus?,What if I go to the doctor because of some flu and cough and they tell me I got corona virus
99,"Stay safe and healthy baes 
Remember to wash your hands and wear your face masks if you're sick. Let's take preventive measure before the #Coronavirus situation gets worst. pic.twitter.com/pIpZTGUjC7",Coronavirus: China to allow in US health experts as virus shows no sign of slowing https://www.straitstimes.com/asia/east-asia/coronavirus-china-to-allow-in-us-health-experts-as-virus-shows-no-sign-of-slowing?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1580774348 …
100,Coronavirus: Scientists question work suggesting pangolin link https://str.sg/JpXV ,"Coronavirus: Brazil to declare emergency, quarantine people returning from Wuhan https://www.straitstimes.com/world/americas/coronavirus-brazil-to-declare-emergency-quarantine-people-returning-from-wuhan?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1580774347 …"
101,Do not rely on rumor. Subscribe to official updates on the Wuhan #coronavirus from #Singapore's Ministry of Health. #WuhanCoronavirushttps://www.form.gov.sg/#!/5d15b58f9fbcc50018bc66f2 …,"Beijing in the time of coronavirus: No traffic, empty parks and fear https://www.straitstimes.com/asia/east-asia/beijing-in-the-time-of-coronavirus-no-traffic-empty-parks-and-fear?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1580774346 …"
102,"17 patients who were hospitalised for other reasons also became infected by the coronavirus.

https://trib.al/51jNH9d ",Coronavirus: China to allow in US health experts as virus shows no sign of slowing https://www.straitstimes.com/asia/east-asia/coronavirus-china-to-allow-in-us-health-experts-as-virus-shows-no-sign-of-slowing?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1580774191 …
103,Park run is cancelled #codeorange #coronavirus @ECPparkrunpic.twitter.com/UUExao8lcP,"Coronavirus: Brazil to declare emergency, quarantine people returning from Wuhan https://www.straitstimes.com/world/americas/coronavirus-brazil-to-declare-emergency-quarantine-people-returning-from-wuhan?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1580774188 …"
104,Pangolins may have spread coronavirus to humans https://www.theguardian.com/world/2020/feb/07/pangolins-might-have-spread-coronavirus-to-humans?CMP=Share_iOSApp_Other …,"Beijing in the time of coronavirus: No traffic, empty parks and fear https://www.straitstimes.com/asia/east-asia/beijing-in-the-time-of-coronavirus-no-traffic-empty-parks-and-fear?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1580774187 …"
105,"I will never look at toilet paper in the same light again. “To comprehend nectar. Requires sorest need.” (Emily Dickinson) For toilet paper, just imagining that need is sufficient. #coronavirus #coronavirussingapore","Some thoughts on the implications of this coronavirus epidemic for our humanity
#nCoV2019
#coronavirus
https://www.channelnewsasia.com/news/commentary/wuhan-coronavirus-symptoms-incubation-quarantine-spread-12385734 …"
106,7 new cases of novel #coronavirus in #Singaporehttps://twitter.com/ChannelNewsAsia/status/1226162212797964293 …,Novel coronavirus: Landlords may be penalised for evicting tenants on quarantine or leave of absence https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-landlords-eviction-tenants-quarantine-loa-12387052#.XjixGDgiZJU.twitter …
107,Novel Coronavirus What You Need to Know | What Is Couple #SexualIntimacy | Ride For #Rainbows #coronavirus http://gr8.com/r/bCOq6/E/SM7 ,"The flu has already killed 10,000 across US as world frets over coronavirus https://cnb.cx/2OoXRxO  @jbursz"
108,actly have like 4 cases of human-human transmission of the coronavirus living within 15 min walking dist of my hse,"Communist Party calls coronavirus a major ""test"" for its system of governance and acknowledges shortcomings in public health as death count exceeds SARS and more countries shut their doors to China. A wrap on yesterday's news https://nyti.ms/2RUy0Qz "
109,"Rob Hillman has issued a position statement on behalf of Ecotourism Australia that addresses bushfires, long-term recovery efforts and pre-empting the impacts of coronavirus on the ecotourism industry. Ecotourism Australia 

https://www.gaiadiscovery.com/planet/ecotourism-australia-bushfire-recovery-position-statement …","Laurie Garrett is highly respected, followed China & public health for years and does not reach conclusions lightly.  — As the deadly coronavirus began to spread, Beijing wasted the most critical resource to fight it: trust. https://foreignpolicy.com/2020/02/15/coronavirus-xi-jinping-chinas-incompetence-endangered-the-world/ …"
110,"Since the outbreak of the coronavirus, traditional Chinese medicine practitioners have lobbied to add their remedies to the govt’s treatment plan. Authorities in Wuhan say coronavirus patients with light or moderate symptoms should be treated with traditional Chinese medicine. https://twitter.com/suilee/status/1225019477890195456 …","Coronavirus: Death toll surpasses 1,600 with 139 new deaths in China's Hubei province https://www.straitstimes.com/asia/east-asia/coronavirus-chinas-hubei-province-reports-139-new-deaths-on-feb-15?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1581808625 …"
111,"18th case confirmed in Malaysia, a 31 year old that had a transit via #China now being treated at Sungai Buloh Hospital #coronavirus #2019nCoV #VirusCoronahttps://twitter.com/KKMPutrajaya/status/1226655917099192320 …","Coronavirus: Death toll surpasses 1,600 with 139 new deaths in China's Hubei province https://www.straitstimes.com/asia/east-asia/coronavirus-chinas-hubei-province-reports-139-new-deaths-on-feb-15?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1581808477 …"
112,"So, 2 days after Singapore's PM @leehsienloong goes online to tell people to relax, the news is out that 6 in Singapore are in ICU, out of 43 diagnosed with the coronavirus. This is not good. https://www.straitstimes.com/singapore/coronavirus-singapore-confirms-3-more-coronavirus-cases-including-71-year-old-grandfather …",How China-US mistrust pushed the WHO into a coronavirus corner https://sc.mp/xiyiz 
113,Must read #coronavirus https://twitter.com/dakekang/status/1226376673823776768 …,Coronavirus emergency is 'Public Enemy Number 1': WHO https://cna.asia/3bpy0zT pic.twitter.com/BzWugnTXtD
114,Passengers on cruise liner docked in Japan test positive for coronavirus https://www.straitstimes.com/asia/east-asia/passengers-on-cruise-liner-docked-in-japan-test-positive-for-coronavirus?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1580860701 …,"Coronavirus outbreak could sink China's smartphone shipments by 30% in Q1, IDC says https://cnb.cx/2HdsQZL  @sahelirc"
115,"Coronavirus in New York: Without Chinese tourists, business sags https://www.straitstimes.com/world/united-states/coronavirus-in-new-york-without-chinese-tourists-business-sags?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1580860699 …",Indonesian Minister of Health said that the Harvard study that stated Indonesia has a number of undectected cases as “a humiliation” and “an insult” to the country #COVID19 #coronavirus #CoronaOutbreak #VirusCoronahttps://en.tempo.co/read/1306186/researcher-mentions-coronavirus-in-indonesia-govt-thats-insult …
116,Trials of Gilead coronavirus drug in China could start next week https://www.straitstimes.com/world/united-states/trials-of-gilead-coronavirus-drug-in-china-could-start-next-week?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1580859333 …,"Covid-19
Corona Virus Disease 2019
2019-nCov
Coronavirus
Wuhan Coronavirus
Wuhan virus
Wuhan pneumonia
How many other names does this sucker have? #COVID19 #WuhanPneumonia #coronavirus"
117,Wall Street jumps as China stimulus measures soothe coronavirus worries https://www.straitstimes.com/business/companies-markets/wall-street-jumps-as-china-stimulus-measures-soothe-coronavirus-worries?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1580859236 …,"China coronavirus death toll reaches 1,110 https://cna.asia/37fqODb pic.twitter.com/cT8pXWe8WF"
118,Trials of Gilead coronavirus drug in China could start next week https://www.straitstimes.com/world/united-states/trials-of-gilead-coronavirus-drug-in-china-could-start-next-week?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1580859189 …,"Here's what I think... the Corona virus outbreak is to legitimise the China govt's efforts for greater China-Chinese population surveillance in China, that went out of control and backfired on them to cause horrific economic havoc. Can the virus be stopped, probably, but will it?"
119,Wall Street jumps as China stimulus measures soothe coronavirus worries https://www.straitstimes.com/business/companies-markets/wall-street-jumps-as-china-stimulus-measures-soothe-coronavirus-worries?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1580859187 …,Tourism and related industries badly hit by coronavirus crisis https://www.tnp.sg/news/singapore/tourism-and-related-industries-badly-hit-coronavirus-crisis?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1581462276 …pic.twitter.com/YrVEhAODOd
120,Everyone in the ⁦@nytimes⁩ Beijing bureau was involved in this account of the crucial first weeks in Wuhan that explains how the government’s refusal to come clean with its people led to the spread of the coronavirus. We hope you’ll read it:   https://www.nytimes.com/2020/02/01/world/asia/china-coronavirus.html?referringSource=articleShare …,WHO brands coronavirus 'public enemy number one' as it officially names it Covid-19 https://www.straitstimes.com/asia/east-asia/who-brands-coronavirus-public-enemy-number-one-as-it-officially-names-it-covid-19?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1581464139 …
121,"A Chinese woman infected with the new coronavirus showed a dramatic improvement after she was treated with a cocktail of anti-virals used to treat flu and HIV, Thailand's health ministry said on Sunday (Feb 2).

https://str.sg/Jp5L ",Ok this is really no good. Initially tested negative for #coronavirus and now positive. #Japanhttps://www.todayonline.com/world/new-coronavirus-found-japan-evacuees-who-initially-tested-negative …
122,"Wuhan Coronavirus Looks Increasingly Like a Pandemic, Experts Say 

Very well sourced NYT article reviewing perspectives and assessments of Western public health experts, worth reading in full.

#WuhanCoronaVirus
#2019-nCoV

My thread comments in brackets.https://nyti.ms/2GOL83q ",WHO brands coronavirus 'public enemy number one' as it officially names it Covid-19 https://www.straitstimes.com/asia/east-asia/who-brands-coronavirus-public-enemy-number-one-as-it-officially-names-it-covid-19?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1581463986 …
123,"Coronavirus live updates: White House offers China help, OPEC likely to discuss oil impact https://www.cnbc.com/2020/02/02/coronavirus-live-updates-white-house-studying-economic-impact.html …",Coronavirus: China's Hubei province reports 108 more virus deaths https://www.straitstimes.com/asia/east-asia/coronavirus-chinas-hubei-province-reports-108-more-virus-deaths?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1582155255 …
124,"MOH CIRCULAR 32/2020: 2019 NOVEL CORONAVIRUS (2019-nCoV)

MOH has released a circular for all allied health colleagues, including our colleagues in the private sector.

Please go through the guidelines and use it as… https://www.instagram.com/p/B8PqUh2nWrU/?igshid=1rskeipv0197k …",Coronavirus: China's Hubei province reports 108 more virus deaths https://www.straitstimes.com/asia/east-asia/coronavirus-chinas-hubei-province-reports-108-more-virus-deaths?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1582155116 …
125,"Global shipping has been hit by the coronavirus. Now goods are getting stranded

https://www.cnn.com/2020/02/05/business/shipping-coronavirus-impact/index.html …","Coronavirus: Death toll in China passes 2, 000 as Hubei province reports 132 new fatalities - https://iwan1979.com/post/190919215055/coronavirus-death-toll-in-china-passes-2000-as …"
126,"MOH CIRCULAR 32/2020: 2019 NOVEL CORONAVIRUS (2019-nCoV)

MOH has released a circular for all allied health colleagues, including our colleagues in the private sector.

Please go through the guidelines and use it… https://www.instagram.com/p/B8Pp4UenlQ0/?igshid=1i49bnypb6r8a …","#BTExclusive: Higher costs seeping into supply chains with #coronavirus outbreak, say @OCBCBankhttp://bit.ly/32bQxLW "
127,@weimankow's amazing infocomic shares with us 5 important precautions to take in order to protect yourself and loved ones from the Novel Coronavirus (2019-nCoV) and other contagious respiratory infections.  Stay safe… https://www.instagram.com/p/B8PoGo1gnhO/?igshid=9aft9moqz3wv …,"Did #coronavirus originate in Chinese government laboratory? Scientists believe killer disease may have begun in research facility 300 yards from Wuhan wet fish market

https://www.dailymail.co.uk/news/article-8009669/Did-coronavirus-originate-Chinese-government-laboratory.html …"
128,Coronavirus: MFA arranging another flight to bring Singaporeans in Wuhan home https://www.straitstimes.com/singapore/health/coronavirus-mfa-arranging-another-flight-to-bring-singaporeans-in-wuhan-home?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1581032245 …,"#coronavirus updates: Another 100 deaths in Hubei. 

#GodBless #Singapore #Japan #who #jts #WuhanVirushttps://twitter.com/CNBC/status/1229188336113405952 …"
129,Chinese abandon food delivery fearing drivers will spread coronavirus https://www.straitstimes.com/asia/east-asia/chinese-abandon-food-delivery-fearing-drivers-will-spread-coronavirus?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1580774348 …,"China coronavirus death toll surpasses 1,700, decline in new cases outside Hubei https://cna.asia/2HsEMa2 pic.twitter.com/W0uxgHeh85"
130,Higher chance Singapore will ease monetary policy as Asia faces rate-cut pressure from coronavirus https://www.straitstimes.com/business/economy/higher-chance-singapore-will-ease-monetary-policy-as-asia-faces-rate-cut-pressure?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1580774247 …,"Coronavirus: China's death toll rises to more than 1,700 as Hubei reports 100 new deaths https://www.straitstimes.com/asia/east-asia/coronavirus-chinas-death-toll-rises-to-more-than-1700-as-hubei-reports-100-new-deaths?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1581895430 …"
131,Higher chance Singapore will ease monetary policy as Asia faces rate-cut pressure from coronavirus https://www.straitstimes.com/business/economy/higher-chance-singapore-will-ease-monetary-policy-as-asia-faces-rate-cut-pressure?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1580774193 …,GSMA officially cancels MWC 2020 amid coronavirus outbreak https://www.cnet.com/news/gsma-officially-cancels-mwc-2020-amid-coronavirus-outbreak/ …
132,Chinese abandon food delivery fearing drivers will spread coronavirus https://www.straitstimes.com/asia/east-asia/chinese-abandon-food-delivery-fearing-drivers-will-spread-coronavirus?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1580774190 …,Pandemic expert Laurie Garrett outlines strict personal hygiene to avoid #coronavirus #COVID19 #Singaporehttps://www.straitstimes.com/world/united-states/pandemic-expert-laurie-garrett-outlines-strict-personal-hygiene-to-avoid?xtor=CS3-18&utm_source=STiPhone&utm_medium=share&utm_term=2020-02-13%207%3A02%3A14 …
133,All must do their part in fight against coronavirus: Minister https://www.tnp.sg/news/singapore/all-must-do-their-part-fight-against-coronavirus-minister?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1580771816 …,Three new cases of #coronavirus confirmed in #Singapore; a 'small number may succumb' http://bit.ly/37fBwcM pic.twitter.com/lMlLyS799s
134,perhaps the most current costume would have a coronavirus on it https://twitter.com/SMBCComics/status/1224445698868822024 …,"Coronavirus: Death toll in China passes 2,000 as Hubei province reports 132 new fatalities https://www.straitstimes.com/asia/east-asia/coronavirus-death-toll-in-china-passes-2000-as-hubei-province-reports-132-new?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1582069410 …"
135,Coronavirus: Making meals for hospital workers https://www.straitstimes.com/asia/east-asia/coronavirus-making-meals-for-hospital-workers?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1581810096 …,"Coronavirus: Death toll in China passes 2,000 as Hubei province reports 132 new fatalities https://www.straitstimes.com/asia/east-asia/coronavirus-death-toll-in-china-passes-2000-as-hubei-province-reports-132-new?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1582069270 …"
136,"Economy is important, but you must stop spreading Corona virus outside China at first.","“This is influenza-like transmission, it’s like trying to stop the wind“ Michael Osterholm Director of CIDRAP for @nytimes on how Cambodia’s Publicity Stunt may affect the global toll of #COVID19 #coronavirus #SARSCoV2 #CoronaOutbreakhttps://www.nytimes.com/2020/02/17/world/asia/coronavirus-westerdam-cambodia-hun-sen.html …"
137,Central Japan is surprisingly a big victim of this #coronavirus. https://twitter.com/russian_market/status/1228701166818689024 …,"2,000 iPhones Were Handed to Cruise Ship Passengers Who Were Stuck on the Vessel Due to a Coronavirus Quarantine https://wccftech.com/2000-iphone-coronavirus-passengers-cruise-ship/ …"
138,"Well this is good effort. #Hongkong steeping up. Will #Singapore do the same by installing physical barriers too? 

#coronavirus #jtshttps://twitter.com/SCMPNews/status/1227378143209586689 …","Masks are so scarce in Wuhan that doctors and nurses are using tape to patch them up. Chinese medical workers at the forefront of the fight against the coronavirus epidemic are now becoming its victims --  1,716 infected, 6 dead. w @chubailiang @amyyqinhttps://nyti.ms/2wkNbdH "
139,Bring in some more Chinese law to gamble and give the virus as tips...Coronavirus: 2 new cases in S'pore including man who works at RWS casino; 2 more discharged bringing total recovered to 9 https://str.sg/JpyY ,Nevermind if corona virus hits. As long as stock and indices is high. Lol
140,"Coronavirus: South Korea, Israel advise citizens to defer travel to Singapore https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-travel-advisories-to-singapore-12422306#.XkM9MX9fUa0.twitter …","As fears grow, the economic impacts of coronavirus on #SoutheastAsia could be significant.  
https://www.aseantoday.com/2020/02/coronavirus-fears-lie-at-the-intersection-of-health-and-economics/ …pic.twitter.com/KENI8AquHx"
141,2 new novel #coronavirus cases in #Singapore http://bit.ly/2UKeDvy pic.twitter.com/tewbSJwZ5M,@SingaporeAir was very disappointed to learn that singapore airlines are not providing full refund to passengers who are fearful of flying due to the current Novel Corona Virus. One would have expected the airline to be more caring and less commercial.
142,"Research shows #coronavirus has 3 day median incubation period.

#Singapore #jtshttps://www.asiaone.com/china/research-shows-3-day-median-incubation-period-coronavirus …","$77m in aid for cabbies, private-hire drivers during #coronavirus  outbreak http://bit.ly/2Sp9dUT pic.twitter.com/2PPsGVnVB2"
143,Just because you lead off your Tweet with BREAKING in all caps doesn’t mean it’s news. #coronavirus,To control and manage the Corona virus situation
144,Qantas cuts flights to Asia as coronavirus hits demand https://www.straitstimes.com/business/companies-markets/qantas-cuts-flights-to-asia-as-coronavirus-hits-demand?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1582156746 …,"Tokyo Marathon canceled for 38,000 runners over COVID-19 fears | The Japan Times https://www.japantimes.co.jp/sports/2020/02/17/more-sports/track-field/covid19-tokyo-marathon/#.XksoTnRd_2k.twitter … #coronavirus #tokyomarathon2020 #sports #coronavirusjapan"
145,Qantas cuts flights to Asia as coronavirus hits demand https://www.straitstimes.com/business/companies-markets/qantas-cuts-flights-to-asia-as-coronavirus-hits-demand?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1582156686 …,"Coronavirus: China’s Hubei province records 1,807 new cases, 93 deaths https://www.scmp.com/news/china/society/article/3051063/coronavirus-chinas-hubei-province-records-1807-new-cases-93 … via @scmpnews"
146,"Indonesian MFA is pressuring Japanese Authorities to release the names of 4 Indonesian Citizens infected with #COVID19, Japan denied as it would compromise patient confidentiality #coronavirus #SARSCoV2 #CoronaOutbreakhttps://m.cnnindonesia.com/internasional/20200218153205-106-475774/ri-keluhkan-jepang-minim-info-karantina-di-kapal-pesiar …","Coronavirus: More options to punish those who breach anti-virus orders
https://www.straitstimes.com/singapore/health/more-options-to-punish-those-who-breach-anti-virus-orders …"
147,"My mini Corona virus scare is now over, le fuck's coworker's friend 's personal trainer trained a case ..
All clear ...well expect the case","Coronavirus: China's death toll passes 1,800 as Hubei province reports 93 new deaths https://www.straitstimes.com/asia/east-asia/coronavirus-chinas-death-toll-passes-1800-as-hubei-province-reports-93-new-deaths?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1581982435 …"
148,The novel #coronavirus has taught many the importance of purchasing travel insurance early. Here are other ways to protect yourself in the event of a trip cancellation. #travel #sg #adventure,List Of Cancelled & Postponed Events In Singapore Due To Novel Coronavirus Covid-19 Outbreak https://www.todayonline.com/8days/seeanddo/thingstodo/list-cancelled-postponed-events-singapore-due-novel-coronavirus-covid-19#.XksiUi2xD7U.twitter … via @TODAYonline
149,"This is a very good dashboard detailing the #coronavirus spread globally. 84 cases reported in Singapore. No deaths. China is another story altogether. 
https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6 …","One Westerdam passenger was diagnosed with the deadly new coronavirus.

https://trib.al/5lSmyuU "
150,Coronavirus can prompt a needed rethink on global trade and integration https://www.scmp.com/comment/opinion/article/3051228/coronavirus-chaos-can-prompt-needed-rethink-global-trade-and … via @scmpnews,Virgin Australia to cut capacity after first-half underlying profit sinks 78% as coronavirus bites https://www.straitstimes.com/business/companies-markets/virgin-australia-to-cut-capacity-after-first-half-underlying-profit-sinks?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1582674842 …
151,Someone placed a 800kg order on #Redmart online grocery store. #coronavirus #Singaporepic.twitter.com/IAX3x3Cn2H,"S. Korea coronavirus cases surge, two more die https://www.tnp.sg/news/world/s-korea-coronavirus-cases-surge-two-more-die?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1582584302 …pic.twitter.com/LPyh9WKNVK"
152,"Wage support, tax rebates, rental waivers and more in #SGBudget's #coronavirus relief measures http://bit.ly/31Yz1ut pic.twitter.com/DUkrX87j7c","Citi, Credit Suisse among banks curbing Italy trips on coronavirus fears - sources http://bit.ly/32njXGR pic.twitter.com/YvdMnyhY7n"
153,@leehsienloong shows how to be a compassionate state #leader. #respect #singapore #StandTogether against #coronavirus #COVIDー19https://twitter.com/leehsienloong/status/1229036054075695104 …,Italy reports first death from coronavirus https://www.straitstimes.com/world/europe/italy-reports-first-death-from-coronavirus?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1582329434 …
154,"Three new cases of #coronavirus in #Singapore, two linked to Grace Assembly church http://bit.ly/2u3eQPk pic.twitter.com/HMAMJvR43s",Italy reports first death from coronavirus https://www.straitstimes.com/world/europe/italy-reports-first-death-from-coronavirus?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1582329265 …
155,Coronavirus: 2nd test positive for US woman from cruise in Cambodia https://www.tnp.sg/news/world/coronavirus-2nd-test-positive-us-woman-cruise-cambodia?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1581891621 …pic.twitter.com/nxlHAPQGO0,Coronavirus outbreak in China spurs supply chain shifts that began during trade war https://www.cnbc.com/2020/02/20/coronavirus-outbreak-spurs-supply-chain-shifts-started-by-us-china-trade-war.html …
156,"Coronavirus threatens fragile gains in retail, industrial real estate
https://www.straitstimes.com/business/property/coronavirus-threatens-fragile-gains-in-retail-industrial-real-estate …","China's Hubei province reports 96 new deaths due to coronavirus, 630 new cases https://www.straitstimes.com/asia/east-asia/chinas-hubei-province-reports-96-new-deaths-due-to-coronavirus-630-new-cases?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1582415878 …"
157,The World’s Biggest Mobile Technology Fair Has Been Canceled Due to Coronavirus Fears http://dlvr.it/RPwZ1C ,"China's Hubei province reports 96 new deaths due to coronavirus, 630 new cases https://www.straitstimes.com/asia/east-asia/chinas-hubei-province-reports-96-new-deaths-due-to-coronavirus-630-new-cases?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1582415733 …"
158,#SGBudget2020: Sectors hit hard by #coronavirus outbreak welcome additional support measures http://bt.sg/4dsp pic.twitter.com/E5CwSqSaDl,Three Italian Serie A football matches postponed over coronavirus fears http://bit.ly/3bY9ohO pic.twitter.com/Pt4Mp6UjdL
159,Video chats and ordering in: Coronavirus quarantine with a smartphone https://www.straitstimes.com/world/united-states/video-chats-and-ordering-in-coronavirus-quarantine-with-a-smartphone?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1582069411 …,Especially considering S.Korea and China supply shocks that will be coming up because of coronavirus.. it is difficult to short these #AMD #TXN #SMH
