,Positive,Negative
0,4,14
1,"@russdiemon hasn’t posted a photo on instagram since April 4, I hope you safe from the coronavirus bro","Top story: U.S. Coronavirus Death Toll Is Far Higher Than Reported, C.D.C. Data Suggests http://www.nytimes.com/interactive/2020/04/28/us/coronavirus-death-toll-total.html, see more http://tweetedtimes.com/hustlerpreneur?s=tnp"
2,"Zambia has not recorded any case of Coronavirus, says Chilufya | Zambian Politics News - (Full Story: http://www.zambianpolitics.com/zambia-has-not-recorded-any-case-of-coronavirus-says-chilufya-zambian-politics-news/ ) #RT #Zambia #Africa #Politics","At this point in time , we are all tired of this corona virus "
3,Try Zambian tourism.... After this covid19 passes,To all the protestors that are fighting for #georgefloyd and #BlackLivesMatter but please be careful and don't catch or spread Corona virus doing it #StaySafe
4,New coronavirus identified. https://twitter.com/DrJayVarma/status/1216968951806210048 …,Snakes could be the original source of the new coronavirus outbreak in China - CNN https://www.cnn.com/2020/01/22/health/snakes-wuhan-coronavirus-outbreak-conversation-partner/index.html …
5,@ZMPublicHealth Novel Coronavirus outbreak in China. A good time to inform the public of the important work ZNPHI do in preventing and controlling outbreaks. Have we instituted screening for all passengers arriving from China? https://www.cdc.gov/coronavirus/2019-ncov/index.html?CDC_AA_refVal=https%3A%2F%2Fwww.cdc.gov%2Fcoronavirus%2Fnovel-coronavirus-2019.html …,Corona virus is giving me apocalyptic vibes. It's in Africa now. Not being an alarmist but God help us.
6,As the Chinese head back soon from their Lunar New year holidays.   We have many of them in Zambia.  What preventive measures do we even have in place just incase #coronavirus,RT @SAfridiOfficial: I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been tested and unfortunately I’m covid p…
7,RT @mizuxelle: #COVID19 it’s not the human race. It’s just the human race. For a global approach on this crisis! We all need to work togeth…,"RT @fawashsmiley: Covid 19 is accelerating the rate of unemployment by threatening over millions of jobs majority being the youth.

@WorldB…"
8,Watch to learn how World Vision in Zambia is supporting the government through the @mohzambia Ministry of General E… https://t.co/EzR24cpBZU,"RT @WorldBank: #COVID19 has caused disruptions in supply chains, declines in revenues, falls in production. Can foreign direct investment o…"
9,RT @YTAfrica1: 3 hours to go!!! #AfricaResponds #COVID19 #Africa,
10,Hear UNICEF's youngest Goodwill Ambassador talk about students' hopes post #COVID19. #gold_youth #Youthmonth2020,
11,"RT @jorgeahernan: 7 #TechLeaders On How #COVID19 Will Accelerate #DigitalTransformation 
https://t.co/4nneXFrP63 
#Cybernetics #Innovation…",
12,"RT @Mwebantu: #COVID19 UPDATE: As of 12th June, 2020, #Zambia recorded 28 new cases (out of 1,059 tests) and 26 recoveries. https://t.co/IT…",
13,"RT @ashokgehlot51: The state govt is committed to provide best education, medical care, electricity, water and other basic facilities to th…",
14,RT @MissExW: LIVE NOW: The round table on the economic impacts of COVID-19 and the World Bank support to Africa #Africa #AfricaResponds #CO…,
