,Tweets,Date
0,Remember when everyone was making brooms stand straight up earlier this year? Maybe we shouldn't have done that. #COVIDー19 #coronavirus,2020-04-29 23:35:33+00:00
1,"NEW: Jody Demling walked two-tenths of a mile yesterday, a new benchmark in his coronavirus recovery. Two weeks after getting out of the hospital, he has a story to tell: ",2020-04-29 23:35:10+00:00
2,"Homeownership Reached 8-Year High Before the Coronavirus David Hittle, Realtor United Real Estate Louisville Shop Kentucky Homes http://www.shopkentuckyhomes.com Shopkentuckyhomes@yahoo.com 502-489-1135",2020-04-29 23:26:59+00:00
3,How the CDC Museum in Atlanta Is Documenting COVID-19 for Future Generations https://www.cntraveler.com/story/how-the-cdc-museum-in-atlanta-is-documenting-covid-19-for-future-generations?utm_source=nl&amp;utm_brand=cnt&amp;utm_mailing=CNT_Daily_PM_042920&amp;utm_campaign=aud-dev&amp;utm_medium=email&amp;bxid=5be9fbeb2ddf9c72dc8970c7&amp;cndid=39351902&amp;hasha=5ecfb3e164f1dcbb7cfd6384c061d477&amp;hashb=78250d534541a915c0b91879f3e9c67c260a8a4e&amp;hashc=97f7a4f4f257312c9d565f8fad4ce2fee0b7df1379df3146da13335b3b71f022&amp;esrc=AUTO_OTHER&amp;utm_term=CNT_Daily via @CNTraveler #CDCMuseum #coronavirus #travel,2020-04-29 23:14:16+00:00
4,"NEW: Governor Andy Beshear just announced the re-opening of certain businesses, by the specific dates below. This is all dependent, he says, on if we do our part to make sure there are no new spikes of Coronavirus cases. ",2020-04-29 23:04:41+00:00
5,State bankruptcy furor shakes up McConnell reelection bid | TheHill http://ow.ly/xzgL30qBRDN But McConnell sparked days of backlash when he said he supports allowing states to declare bankruptcy as they face budget holes amid the coronavirus pandemic.,2020-04-29 22:48:34+00:00
6,"National opinion poll: 85% of Americans don't think schools should reopen without more coronavirus testing; Democrats, Independents, Republicans agree by wide marjorities ",2020-04-29 22:47:43+00:00
7,@CBSNews you support socialism candidates for president but you dont want socialism tracking Corona virus? Come on Liz you dont get it both ways,2020-04-29 22:47:31+00:00
8,President Trump said Wednesday the federal government will NOT be extending its coronavirus social distancing guidelines once they expire tomorrow. ,2020-04-29 22:45:00+00:00
9,'You all absolutely did this': Rutgers professor blames Trump supporters for coronavirus deaths #SmartNews,2020-04-29 23:14:29+00:00
10,Wealthy Fliers Worried About Coronavirus Turn to Private Jet Service http://dlvr.it/RXgpjw,2020-05-30 22:44:04+00:00
11,There’s no way I’m leaving here without the coronavirus... #Florida,2020-05-30 22:33:49+00:00
12,you guys remember coronavirus,2020-05-30 22:02:11+00:00
